id,seed,name,n_flows,n_tasks,n_procs,utilization,holistic_invslack,holistic_system_slack,holistic_avg_wcrt,holistic_max_wcrt,holistic_schedulable,V1_iter_invslack,V1_iter_system_slack,V1_iter_avg_wcrt,V1_iter_max_wcrt,V1_iter_schedulable,V2_2pass_invslack,V2_2pass_system_slack,V2_2pass_avg_wcrt,V2_2pass_max_wcrt,V2_2pass_schedulable,V2_5pass_invslack,V2_5pass_system_slack,V2_5pass_avg_wcrt,V2_5pass_max_wcrt,V2_5pass_schedulable,V3_oneshot_invslack,V3_oneshot_system_slack,V3_oneshot_avg_wcrt,V3_oneshot_max_wcrt,V3_oneshot_schedulable
28,1028,sys_28,3,12,3,0.6272727272727272,0.4138398975212845,-0.4138398975212845,383.3874176382212,655.0476733137874,False,-0.2593295703995596,0.2593295703995596,222.69138579769097,343.1608079901337,True,-0.3106848425520349,0.3106848425520349,212.95458128519996,319.36734198676766,True,-0.2604593571334561,0.2604593571334561,222.49532389975334,342.63736529151055,True,-0.2593295703995596,0.2593295703995596,222.69138579769097,343.1608079901337,True
29,1029,sys_29,3,12,3,0.6318181818181818,1.6778657590829873,-1.6778657590829873,799.042412862771,1771.1691142230536,False,0.3099398496780735,-0.3099398496780735,429.1526243061862,866.408256414728,False,0.07201951400588966,-0.07201951400588966,371.82344434708807,709.0451963887253,False,0.2999855737879704,-0.2999855737879704,426.7821931625812,859.824391651827,False,0.3099398496780737,-0.3099398496780737,429.1526243061863,866.4082564147282,False
30,1030,sys_30,3,12,3,0.6363636363636364,9.087190079727877,-9.087190079727877,3317.6270458091426,8238.99895807302,False,9.017881103113826,-9.017881103113826,3166.4222753764775,8182.388883156727,False,0.10854431124357093,-0.10854431124357093,526.6329054283659,905.4350471365306,False,2.0156731565506694,-2.0156731565506694,1156.9056117688185,2463.1366910238708,False,9.28790320744424,-9.28790320744424,3240.155700995169,8402.937105074934,False
31,1031,sys_31,3,12,3,0.6409090909090909,0.6788260053175129,-0.6788260053175129,609.7693252349517,1124.7603733490714,False,0.16647279420623343,-0.16647279420623343,455.5148888054375,781.4999120559854,False,-0.12995784818452683,0.12995784818452683,378.7538650341492,582.9007487409766,True,0.14430553037897995,-0.14430553037897995,450.0537872262712,766.6485457681767,False,0.1664727942062338,-0.1664727942062338,455.5148888054376,781.4999120559856,False
32,1032,sys_32,3,12,3,0.6454545454545455,0.3980781512153722,-0.3980781512153722,363.1209429687098,661.361412898772,False,-0.26234868210631807,0.26234868210631807,236.4139683505757,334.810749613197,True,-0.2868243190250664,0.2868243190250664,220.70852812854523,295.80072877577516,True,-0.26283241397361684,0.26283241397361684,236.1048473048188,334.043542091155,True,-0.26234868210631807,0.26234868210631807,236.41396835057563,334.81074961319695,True
33,1033,sys_33,3,12,3,0.6499999999999999,-0.0976566591791768,0.0976566591791768,345.0743065789648,580.314884669358,True,-0.32890346809646215,0.32890346809646215,258.39205339277913,465.3234682154998,True,-0.348587664318694,0.348587664318694,245.59173828775542,451.6748826250144,True,-0.3293527410852066,0.3293527410852066,257.980886455445,465.0119522779861,True,-0.32890346809646215,0.32890346809646215,258.39205339277913,465.3234682154998,True
34,1034,sys_34,3,12,3,0.6545454545454547,0.08010513940777218,-0.08010513940777218,364.4748909920295,870.8702582219034,False,-0.1801914451656707,0.1801914451656707,273.19638665365255,660.9975842097733,True,-0.2660553350245242,0.2660553350245242,247.99869616605122,591.7670017367401,True,-0.1859846980854843,0.1859846980854843,271.5387196486409,656.3265836912598,True,-0.18019144516567098,0.18019144516567098,273.1963866536525,660.9975842097731,True
35,1035,sys_35,3,12,3,0.6590909090909091,9.03827069629112,-9.03827069629112,3149.844607162006,8750.0869572819,False,9.017123841745997,-9.017123841745997,3079.047352881799,8731.653820565314,False,-0.10736158619654748,0.10736158619654748,387.9705440398668,778.0885750646503,True,1.7505582374698514,-1.7505582374698514,959.2236097259464,2397.5866448612105,False,10.515423670232556,-10.515423670232556,3514.389825067727,10037.680942565705,False
36,1036,sys_36,3,12,3,0.6636363636363636,2.813872616579725,-2.813872616579725,1036.4910036876752,2084.994153059968,False,2.3104713205239364,-2.3104713205239364,921.4912084909732,1809.7912649623581,False,-0.2487826213690874,0.2487826213690874,248.78227301317182,410.68069114671425,True,0.22414779285486075,-0.22414779285486075,372.9420478473838,669.2255476724823,False,2.310471320523942,-2.310471320523942,921.4912084909748,1809.7912649623613,False
37,1037,sys_37,3,12,3,0.6681818181818183,0.59137579377581,-0.59137579377581,342.88579360661373,584.04557220814,False,-0.1062598724666976,0.1062598724666976,223.94024409367566,328.00861131113817,True,-0.16866216442490786,0.16866216442490786,212.80625516173757,305.1065523151555,True,-0.10765881138030667,0.10765881138030667,223.70998870652542,327.4951913625134,True,-0.10625987246669745,0.10625987246669745,223.94024409367566,328.0086113111382,True
